-ACB NAME     TTR    ACB-TYPE   DATE     TIME        SIZE     REL   PSBW      CSA       SAS
 WE145PL     061507  PSB       04.312  07:19:10.06  00009216  7.1  00026688  00001920  00007296
 WF000PL     061601  PSB       04.312  07:19:10.06  00047936  7.1  00028544  00008256  00039680
 WG00BPL     061701  PSB       04.312  07:19:10.06  00008768  7.1  00025856  00001792  00006976
 WG00CPL     061704  PSB       04.312  07:19:10.06  00003776  7.1  00001664  00000704  00003072
 WG00DPL     061707  PSB       04.312  07:19:10.06  00003776  7.1  00001664  00000704  00003072
 WG00EPL     06170A  PSB       04.312  07:19:10.06  00007488  7.1  00025856  00001472  00006016
 WG00FPL     06170D  PSB       04.312  07:19:10.06  00007488  7.1  00025856  00001472  00006016
 WG00GPL     061710  PSB       04.312  07:19:10.06  00007488  7.1  00025856  00001472  00006016
 WG00HPL     061801  PSB       04.312  07:19:10.06  00010688  7.1  00025920  00002304  00008384
 WG00IPL     061804  PSB       04.312  07:19:10.06  00018752  7.1  00025984  00003968  00014784
 WG00JPL     061807  PSB       04.312  07:19:10.06  00012992  7.1  00025920  00002560  00010432
 WG004PL     061901  PSB       04.312  07:19:10.06  00007104  7.1  00025536  00001472  00005632
 WG005PL     061904  PSB       04.312  07:19:10.06  00006208  7.1  00025536  00001216  00004992
 WG006PL     061907  PSB       04.312  07:19:10.06  00006336  7.1  00025856  00001216  00005120
 WG007PL     06190A  PSB       04.312  07:19:10.06  00007232  7.1  00025536  00001472  00005760
 WG008PL     06190D  PSB       04.312  07:19:10.06  00007360  7.1  00025536  00001472  00005888
 WG009PL     061910  PSB       04.312  07:19:10.06  00007488  7.1  00025856  00001472  00006016
 WG01APL     061A01  PSB       04.312  07:19:10.06  00015808  7.1  00026176  00003136  00012672
 WG01BPL     061A04  PSB       04.312  07:19:10.06  00007488  7.1  00025856  00001472  00006016
 WG01CPL     061A07  PSB       04.312  07:19:10.06  00014784  7.1  00026176  00003072  00011712
 WG01DPL     061B01  PSB       04.312  07:19:10.06  00017600  7.1  00026240  00003776  00013824
 WG01EPL     061B04  PSB       04.312  07:19:10.06  00008704  7.1  00026112  00001856  00006848
 WG01FPL     061B07  PSB       04.312  07:19:10.06  00011328  7.1  00026112  00002368  00008960
 WG01GPL     061C01  PSB       04.312  07:19:10.06  00011456  7.1  00026368  00002368  00009088
 WG01HPL     061C04  PSB       04.312  07:19:10.06  00009088  7.1  00026112  00001856  00007232
 WG01IPL     061C07  PSB       04.312  07:19:10.06  00007488  7.1  00025856  00001472  00006016
 WG01JPL     061C0A  PSB       04.312  07:19:10.06  00009344  7.1  00026112  00001856  00007488
 WG010PL     061C0D  PSB       04.312  07:19:10.06  00009664  7.1  00025920  00001792  00007872
 WG011PL     061D03  PSB       04.312  07:19:10.06  00007872  7.1  00025856  00001472  00006400
 WG012PL     061D06  PSB       04.312  07:19:10.06  00007488  7.1  00025856  00001472  00006016
 WG013PL     061D09  PSB       04.312  07:19:10.06  00007232  7.1  00025536  00001472  00005760
 WG015PL     061D0C  PSB       04.312  07:19:10.06  00007616  7.1  00002240  00001536  00006080
 WG016PL     061D0F  PSB       04.312  07:19:10.06  00007616  7.1  00002240  00001536  00006080
 WG018PL     061E01  PSB       04.312  07:19:10.06  00007680  7.1  00026112  00001536  00006144
 WG019PL     061E04  PSB       04.312  07:19:10.06  00007552  7.1  00026112  00001536  00006016
 WG02APL     061E07  PSB       04.312  07:19:10.06  00008768  7.1  00025984  00001856  00006912
 WG02BPL     061F01  PSB       04.312  07:19:10.06  00032896  7.1  00026816  00007296  00025600
 WG02CPL     062001  PSB       04.312  07:19:10.06  00032896  7.1  00026816  00007296  00025600
 WG02DPL     062005  PSB       04.312  07:19:10.06  00013184  7.1  00025984  00002624  00010560
1 16:59:37  04.313 - ACB DIRECTORY LIST FOR LIBRARY - K9210P.IMSA.ACBLIB
-ACB NAME     TTR    ACB-TYPE   DATE     TIME        SIZE     REL   PSBW      CSA       SAS
0WG02EPL     062101  PSB       04.312  07:19:10.06  00010304  7.1  00026112  00002176  00008128
 WG02GPL     062104  PSB       04.312  07:19:10.06  00013184  7.1  00026368  00002752  00010432
 WG02HPL     062107  PSB       04.312  07:19:10.06  00007488  7.1  00025856  00001472  00006016
 WG02IPL     06210A  PSB       04.312  07:19:10.06  00007488  7.1  00025856  00001472  00006016
 WG020PL     062201  PSB       04.312  07:19:10.06  00057472  7.1  00027136  00011072  00046400
 WG021PL     062304  PSB       04.312  07:19:10.06  00007616  7.1  00025664  00001600  00006016
 WG022PL     062307  PSB       04.312  07:19:10.06  00007616  7.1  00025664  00001600  00006016
 WG023PL     062401  PSB       04.312  07:19:10.06  00007488  7.1  00025856  00001472  00006016
 WG024PL     062404  PSB       04.312  07:19:10.06  00007680  7.1  00026112  00001536  00006144
 WG025PL     062407  PSB       04.312  07:19:10.06  00017152  7.1  00003264  00003392  00013760
 WG026PL     06240A  PSB       04.312  07:19:10.06  00006272  7.1  00025536  00001216  00005056
 WG027PL     06240D  PSB       04.312  07:19:10.06  00007616  7.1  00002240  00001536  00006080
 WG028PL     062502  PSB       04.312  07:19:10.06  00007424  7.1  00025792  00001536  00005888
 WH10APL     062505  PSB       04.312  07:19:10.06  00008768  7.1  00025856  00001792  00006976
 WH10BPL     062508  PSB       04.312  07:19:10.06  00003776  7.1  00001664  00000704  00003072
 WH10CPL     06250B  PSB       04.312  07:19:10.06  00010048  7.1  00025984  00002112  00007936
 WH10EPL     06250E  PSB       04.312  07:19:10.06  00010048  7.1  00025984  00002112  00007936
 WH100PL     062601  PSB       04.312  07:19:10.06  00004928  7.1  00001664  00000960  00003968
 WH101PL     062604  PSB       04.312  07:19:10.06  00003776  7.1  00001664  00000704  00003072
 WH102PL     062607  PSB       04.312  07:19:10.06  00007360  7.1  00025600  00001536  00005824
 WH104PL     06260A  PSB       04.312  07:19:10.06  00007360  7.1  00025600  00001536  00005824
 WK000PL     062701  PSB       04.312  07:19:10.06  00029760  7.1  00026560  00006080  00023680
 WM01APL     062704  PSB       04.312  07:19:10.06  00005056  7.1  00001920  00000960  00004096
 WM01BPL     062707  PSB       04.312  07:19:10.06  00003776  7.1  00001664  00000704  00003072
 WM010PL     06270A  PSB       04.312  07:19:10.06  00003776  7.1  00001664  00000704  00003072
 WM011PL     06270D  PSB       04.312  07:19:10.06  00003776  7.1  00001664  00000704  00003072
 WM10CPL     062803  PSB       04.312  07:19:10.06  00003776  7.1  00001664  00000704  00003072
 WM10DPL     062806  PSB       04.312  07:19:10.06  00003776  7.1  00001664  00000704  00003072
 WM102PL     062809  PSB       04.312  07:19:10.06  00003776  7.1  00001664  00000704  00003072
 WM103PL     06280C  PSB       04.312  07:19:10.06  00003776  7.1  00001664  00000704  00003072
 WN10APL     06280F  PSB       04.312  07:19:10.06  00016704  7.1  00027136  00003328  00013376
 WN100PL     062812  PSB       04.312  07:19:10.06  00007360  7.1  00025664  00001600  00005760
 WN20DPL     062901  PSB       04.312  07:19:10.06  00012800  7.1  00026304  00002432  00010368
 WN20EPL     062904  PSB       04.312  07:19:10.06  00012864  7.1  00026560  00002432  00010432
 WN203PL     062907  PSB       04.312  07:19:10.06  00008128  7.1  00026368  00001536  00006592
 WN204PL     06290A  PSB       04.312  07:19:10.06  00009408  7.1  00026560  00001792  00007616
 WP000PL     062A01  PSB       04.312  07:19:10.06  00006912  7.1  00002816  00001216  00005696
 WQ100PL     062A08  PSB       04.312  07:19:10.06  00006528  7.1  00013440  00001152  00005376
 WR10APL     062A0B  PSB       04.312  07:19:10.06  00018624  7.1  00026112  00003968  00014656
 WR10BPL     062A0E  PSB       04.312  07:19:10.06  00003776  7.1  00001664  00000704  00003072
 WR10EPL     062A11  PSB       04.312  07:19:10.06  00006336  7.1  00025856  00001216  00005120
 WR10GPL     062B01  PSB       04.312  07:19:10.06  00006336  7.1  00025856  00001216  00005120
 WR10IPL     062B04  PSB       04.312  07:19:10.06  00007488  7.1  00025856  00001472  00006016
 WR100PL     062B07  PSB       04.312  07:19:10.06  00004928  7.1  00001664  00000960  00003968
 WR101PL     062B0A  PSB       04.312  07:19:10.06  00003776  7.1  00001664  00000704  00003072
 WR104PL     062B0D  PSB       04.312  07:19:10.06  00006272  7.1  00025536  00001216  00005056
 WR106PL     062B10  PSB       04.312  07:19:10.06  00006336  7.1  00025600  00001216  00005120
 WR108PL     062C01  PSB       04.312  07:19:10.06  00012544  7.1  00026112  00002368  00010176
 WR11APL     062C04  PSB       04.312  07:19:10.06  00006336  7.1  00025856  00001216  00005120
 WR11CPL     062C07  PSB       04.312  07:19:10.06  00006336  7.1  00025856  00001216  00005120
1 16:59:37  04.313 - ACB DIRECTORY LIST FOR LIBRARY - K9210P.IMSA.ACBLIB
-ACB NAME     TTR    ACB-TYPE   DATE     TIME        SIZE     REL   PSBW      CSA       SAS
0WR11EPL     062C0A  PSB       04.312  07:19:10.06  00006336  7.1  00025856  00001216  00005120
 WR11GPL     062C0D  PSB       04.312  07:19:10.06  00006336  7.1  00025856  00001216  00005120
 WR110PL     062C10  PSB       04.312  07:19:10.06  00006272  7.1  00025536  00001216  00005056
 WR112PL     062D01  PSB       04.312  07:19:10.06  00006272  7.1  00025536  00001216  00005056
 WR114PL     062D04  PSB       04.312  07:19:10.06  00006272  7.1  00025536  00001216  00005056
 WR116PL     062D07  PSB       04.312  07:19:10.06  00016192  7.1  00026368  00003136  00013056
 WR20APL     062D0A  PSB       04.312  07:19:10.06  00008640  7.1  00025856  00001728  00006912
 WR20FPL     062D0D  PSB       04.312  07:19:10.06  00006336  7.1  00025856  00001216  00005120
 WR200PL     062E01  PSB       04.312  07:19:10.06  00004928  7.1  00001664  00000960  00003968
 WR205PL     062E04  PSB       04.312  07:19:10.06  00006080  7.1  00025536  00001216  00004864
 WR21APL     062E07  PSB       04.312  07:19:10.06  00012992  7.1  00026176  00002624  00010368
 WR210PL     062E0A  PSB       04.312  07:19:10.06  00007232  7.1  00025536  00001472  00005760
 WR22APL     062E0D  PSB       04.312  07:19:10.06  00010176  7.1  00025984  00002112  00008064
 WR220PL     062F01  PSB       04.312  07:19:10.06  00015936  7.1  00026176  00003264  00012672
 WR23APL     062F04  PSB       04.312  07:19:10.06  00008704  7.1  00025920  00001728  00006976
 WR230PL     062F07  PSB       04.312  07:19:10.06  00007360  7.1  00025536  00001472  00005888
 WR24APL     062F0A  PSB       04.312  07:19:10.06  00013120  7.1  00026176  00002624  00010496
 WR240PL     063001  PSB       04.312  07:19:10.06  00007360  7.1  00025536  00001472  00005888
 WR25APL     063004  PSB       04.312  07:19:10.06  00008832  7.1  00025920  00001728  00007104
 WR250PL     063007  PSB       04.312  07:19:10.06  00007488  7.1  00025856  00001472  00006016
 WR26APL     06300A  PSB       04.312  07:19:10.06  00008768  7.1  00025856  00001728  00007040
 WR28APL     06300D  PSB       04.312  07:19:10.06  00008832  7.1  00025920  00001728  00007104
 WR28CPL     063101  PSB       04.312  07:19:10.06  00009024  7.1  00026176  00001728  00007296
 WR280PL     063104  PSB       04.312  07:19:10.06  00007488  7.1  00025856  00001472  00006016
 WR282PL     063107  PSB       04.312  07:19:10.06  00007616  7.1  00026112  00001472  00006144
 WR284PL     06310A  PSB       04.312  07:19:10.06  00007488  7.1  00025856  00001472  00006016
 WR30EPL     063201  PSB       04.312  07:19:10.06  00017344  7.1  00026112  00003648  00013696
 WR304PL     063204  PSB       04.312  07:19:10.06  00013696  7.1  00026112  00002624  00011072
 WR35CPL     063207  PSB       04.312  07:19:10.06  00008832  7.1  00025856  00001792  00007040
 WR35DPL     06320A  PSB       04.312  07:19:10.06  00003776  7.1  00001664  00000704  00003072
 WR35EPL     063301  PSB       04.312  07:19:10.06  00007488  7.1  00025856  00001472  00006016
 WR35GPL     063304  PSB       04.312  07:19:10.06  00015232  7.1  00026112  00003072  00012160
 WR35IPL     063307  PSB       04.312  07:19:10.06  00009920  7.1  00025920  00002048  00007872
 WR35JPL     06330A  PSB       04.312  07:19:10.06  00006336  7.1  00025856  00001216  00005120
 WR352PL     06330D  PSB       04.312  07:19:10.06  00004928  7.1  00001664  00000960  00003968
 WR353PL     063401  PSB       04.312  07:19:10.06  00003776  7.1  00001664  00000704  00003072
 WR354PL     063404  PSB       04.312  07:19:10.06  00007424  7.1  00025536  00001472  00005952
 WR356PL     063407  PSB       04.312  07:19:10.06  00007424  7.1  00025536  00001472  00005952
 WR358PL     06340A  PSB       04.312  07:19:10.06  00007552  7.1  00025536  00001472  00006080
 WR359PL     06340D  PSB       04.312  07:19:10.06  00006272  7.1  00025536  00001216  00005056
 WR40EPL     063410  PSB       04.312  07:19:10.06  00010048  7.1  00025920  00002048  00008000
 WR40GPL     063501  PSB       04.312  07:19:10.06  00018432  7.1  00026112  00003648  00014784
 WR404PL     063504  PSB       04.312  07:19:10.06  00007680  7.1  00025856  00001472  00006208
 WR406PL     063507  PSB       04.312  07:19:10.06  00007552  7.1  00025536  00001472  00006080
 WR45CPL     06350A  PSB       04.312  07:19:10.06  00015360  7.1  00026112  00003136  00012224
 WR452PL     063603  PSB       04.312  07:19:10.06  00013696  7.1  00026112  00002624  00011072
 WR55APL     063606  PSB       04.312  07:19:10.06  00024512  7.1  00027136  00004608  00019904
 WR55CPL     063609  PSB       04.312  07:19:10.06  00005056  7.1  00001920  00000960  00004096
 WR550PL     063701  PSB       04.312  07:19:10.06  00013696  7.1  00026112  00002624  00011072
 WR552PL     063704  PSB       04.312  07:19:10.06  00004928  7.1  00001664  00000960  00003968
1 16:59:37  04.313 - ACB DIRECTORY LIST FOR LIBRARY - K9210P.IMSA.ACBLIB
-ACB NAME     TTR    ACB-TYPE   DATE     TIME        SIZE     REL   PSBW      CSA       SAS
0WR63APL     063707  PSB       04.312  07:19:10.06  00009344  7.1  00026240  00001856  00007488
 WR63BPL     06370A  PSB       04.312  07:19:10.06  00003776  7.1  00001664  00000704  00003072
 WR63CPL     06370D  PSB       04.312  07:19:10.06  00008960  7.1  00025984  00001856  00007104
 WR63GPL     063801  PSB       04.312  07:19:10.06  00011520  7.1  00026240  00002368  00009152
 WR630PL     063804  PSB       04.312  07:19:10.06  00004928  7.1  00001664  00000960  00003968
 WR631PL     063807  PSB       04.312  07:19:10.06  00003776  7.1  00001664  00000704  00003072
 WR632PL     06380A  PSB       04.312  07:19:10.06  00007552  7.1  00025664  00001600  00005952
 WR636PL     06380D  PSB       04.312  07:19:10.06  00007936  7.1  00026240  00001600  00006336
 WR64EPL     063901  PSB       04.312  07:19:10.06  00011520  7.1  00026240  00002368  00009152
 WR644PL     063904  PSB       04.312  07:19:10.06  00007936  7.1  00026240  00001600  00006336
 WR66EPL     063907  PSB       04.312  07:19:10.06  00011392  7.1  00025984  00002368  00009024
 WR664PL     06390A  PSB       04.312  07:19:10.06  00007808  7.1  00025984  00001600  00006208
 WR70APL     063A01  PSB       04.312  07:19:10.06  00008576  7.1  00025920  00001792  00006784
 WR70BPL     063A04  PSB       04.312  07:19:10.06  00003776  7.1  00001664  00000704  00003072
 WR70FPL     063A07  PSB       04.312  07:19:10.06  00006336  7.1  00025856  00001216  00005120
 WR70IPL     063A0A  PSB       04.312  07:19:10.06  00010048  7.1  00025856  00002048  00008000
 WR70JPL     063B01  PSB       04.312  07:19:10.06  00023232  7.1  00027136  00004608  00018624
 WR700PL     063B04  PSB       04.312  07:19:10.06  00004928  7.1  00001664  00000960  00003968
 WR701PL     063B07  PSB       04.312  07:19:10.06  00003776  7.1  00001664  00000704  00003072
 WR705PL     063B0A  PSB       04.312  07:19:10.06  00006464  7.1  00025792  00001280  00005184
 WR708PL     063B0D  PSB       04.312  07:19:10.06  00007296  7.1  00025600  00001536  00005760
 WR709PL     063C02  PSB       04.312  07:19:10.06  00007296  7.1  00025600  00001536  00005760
 WR71APL     063C05  PSB       04.312  07:19:10.06  00008832  7.1  00025920  00001792  00007040
 WR71EPL     063C08  PSB       04.312  07:19:10.06  00010368  7.1  00026176  00002112  00008256
 WR71FPL     063C0B  PSB       04.312  07:19:10.06  00008704  7.1  00025856  00001792  00006912
 WR71GPL     063D01  PSB       04.312  07:19:10.06  00023232  7.1  00027136  00004608  00018624
 WR71HPL     063D04  PSB       04.312  07:19:10.06  00011328  7.1  00025920  00002368  00008960
 WR71IPL     063E01  PSB       04.312  07:19:10.06  00023232  7.1  00027136  00004608  00018624
 WR710PL     063E04  PSB       04.312  07:19:10.06  00007424  7.1  00025600  00001536  00005888
 WR714PL     063E07  PSB       04.312  07:19:10.06  00007296  7.1  00025600  00001536  00005760
 WR715PL     063E0A  PSB       04.312  07:19:10.06  00007296  7.1  00025600  00001536  00005760
 WR716PL     063F01  PSB       04.312  07:19:10.06  00007296  7.1  00025600  00001536  00005760
 WR717PL     063F04  PSB       04.312  07:19:10.06  00007424  7.1  00025600  00001536  00005888
 WR718PL     063F07  PSB       04.312  07:19:10.06  00007296  7.1  00025600  00001536  00005760
 WR72EPL     063F0A  PSB       04.312  07:19:10.06  00023232  7.1  00027136  00004608  00018624
 WR72IPL     064001  PSB       04.312  07:19:10.06  00023232  7.1  00027136  00004608  00018624
 WR724PL     064004  PSB       04.312  07:19:10.06  00007296  7.1  00025600  00001536  00005760
 WR728PL     064007  PSB       04.312  07:19:10.06  00007296  7.1  00025600  00001536  00005760
 WR73APL     064101  PSB       04.312  07:19:10.06  00023232  7.1  00027136  00004608  00018624
 WR73EPL     064104  PSB       04.312  07:19:10.06  00023232  7.1  00027136  00004608  00018624
 WR73IPL     064201  PSB       04.312  07:19:10.06  00023232  7.1  00027136  00004608  00018624
 WR730PL     064204  PSB       04.312  07:19:10.06  00007296  7.1  00025600  00001536  00005760
 WR734PL     064207  PSB       04.312  07:19:10.06  00007296  7.1  00025600  00001536  00005760
